datetime,split,real_flow,pred_flow,temperature,wind_power,humidity,is_day_off,is_low_season,is_normal_season,is_peak_season,w_scenery,w_transportation,w_food,w_consumption,w_service
2023-10-07 12:00:00,train,2774.999840688321,3713.6057381562237,0.5846154,0.375,0.94736844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 13:00:00,train,2443.0001164062182,3878.421501762096,0.63076925,0.375,0.74736845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 14:00:00,train,2545.9998690326256,4002.697673748662,0.64615387,0.375,0.64210534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 15:00:00,train,2329.999648824496,3909.929390158572,0.6769231,0.375,0.46315792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 16:00:00,train,2080.000921522384,3908.903094775895,0.6769231,0.375,0.42105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 17:00:00,train,2229.0000993591357,3865.596239814342,0.6769231,0.375,0.29473686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 18:00:00,train,1954.0005431674042,3706.383658658872,0.6615385,0.375,0.47368422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 19:00:00,train,2097.0002661107706,3271.3651275926945,0.61538464,0.375,0.6105264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 20:00:00,train,1916.0006259167405,2617.4602634305897,0.61538464,0.25,0.30526316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 21:00:00,train,1849.9994474330501,2055.228397258181,0.5538462,0.375,0.8842106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 22:00:00,train,1533.9999813501313,1575.6902360055146,0.53846157,0.125,0.48421052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 23:00:00,train,1205.0000316037986,1149.6615482854222,0.53846157,0.375,0.8947369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 00:00:00,train,1073.9996989509073,902.9688156336308,0.52307695,0.375,0.94736844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 01:00:00,train,855.0000497146227,661.1906465605401,0.53846157,0.125,0.66315794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 02:00:00,train,579.9999710020105,461.43452292457386,0.4923077,0.375,0.8210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 03:00:00,train,493.00004812042846,336.5647590341632,0.50769234,0.375,0.6210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 04:00:00,train,426.9999300163221,272.2605421197733,0.4923077,0.375,0.72631586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 05:00:00,train,420.0001072857625,260.5143308371083,0.46153846,0.375,0.8105264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 06:00:00,train,397.99990620273184,278.22854651632883,0.52307695,0.375,0.64210534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 07:00:00,train,636.9998593527774,386.5336528793041,0.47692308,0.375,0.7578948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 08:00:00,train,976.0003173012473,644.1706613190522,0.47692308,0.375,0.74736845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 09:00:00,train,1456.9999808249459,1070.8419018831887,0.46153846,0.375,0.74736845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 10:00:00,train,1966.9996952268275,1473.5215941237136,0.4923077,0.375,0.73684216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 11:00:00,train,2195.000388186542,1841.1189174608126,0.53846157,0.375,0.48421052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 12:00:00,train,2274.999840914773,2194.3318683241537,0.5692308,0.375,0.36842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 13:00:00,train,2288.99956714251,2141.2930824299206,0.6,0.375,0.2736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 14:00:00,train,1832.9992651440364,2110.2103294734684,0.6,0.5,0.2736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 15:00:00,train,1712.0006087948352,2079.4192696508903,0.7076923,0.5,0.3157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 16:00:00,train,1749.0002171647384,1958.4410151907002,0.61538464,0.375,0.2631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 17:00:00,train,1436.9994802854699,1894.0021434321986,0.61538464,0.375,0.25263157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 18:00:00,train,1559.9998812196272,1957.054333576735,0.61538464,0.375,0.2631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 19:00:00,train,1506.9997078002812,1687.2865816729757,0.61538464,0.5,0.30526316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 20:00:00,train,1566.999664744258,1486.7254431912274,0.5846154,0.375,0.35789475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 21:00:00,train,1245.0002253220232,1221.5212251962748,0.5692308,0.375,0.43157896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 22:00:00,train,1145.0005701103885,954.4640130119878,0.52307695,0.375,0.53684217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08 23:00:00,train,956.0001075174785,699.3433642535633,0.4923077,0.375,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
