id,scenic_name,date,scenery_score,transportation_score,food_score,consumption_score,service_score,n_records,created_at,date_str,passenger_count,temp_high,temp_low,wind_power,humidity,scenery_score_lag1,scenery_score_lag2,scenery_score_lag3,scenery_score_lag7,scenery_score_roll7,transportation_score_lag1,transportation_score_lag2,transportation_score_lag3,transportation_score_lag7,transportation_score_roll7,food_score_lag1,food_score_lag2,food_score_lag3,food_score_lag7,food_score_roll7,consumption_score_lag1,consumption_score_lag2,consumption_score_lag3,consumption_score_lag7,consumption_score_roll7,service_score_lag1,service_score_lag2,service_score_lag3,service_score_lag7,service_score_roll7,source_table,month_sin,month_cos,day_sin,day_cos,is_day_off,weather_cond_int,wind_dir_int
1345,响沙湾,2024-03-22,0.884,0.474,0.773,0.389,0.771,342,2025-12-25 16:23:06,20240322,8338,17,0,1.5,24.375,0.807,1.086,1.096,1.008,0.9512857142857143,0.528,0.429,0.652,-0.366,0.4404285714285714,0.737,0.744,0.735,0.781,0.7185714285714286,0.354,0.754,0.679,0.39,0.5425714285714286,0.852,0.984,0.869,0.946,0.8140000000000001,history_daily_xsw,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,6
1346,响沙湾,2024-03-23,0.867,0.6,0.6,0.5,0.85,310,2025-12-25 16:23:06,20240323,8288,16,5,1.3333333333333333,28.208333333333332,0.884,0.807,1.086,0.897,0.9335714285714286,0.474,0.528,0.429,0.65,0.5604285714285714,0.773,0.737,0.744,0.636,0.7174285714285713,0.389,0.354,0.754,0.452,0.5424285714285715,0.771,0.852,0.984,0.655,0.789,history_daily_xsw,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,5,2
1347,响沙湾,2024-03-24,0.776,0.588,0.933,0.649,0.735,275,2025-12-25 16:23:06,20240324,7653,13,5,1.625,62.208333333333336,0.867,0.884,0.807,0.79,0.9292857142857143,0.6,0.474,0.528,0.571,0.5532857142857143,0.6,0.773,0.737,0.522,0.7122857142857143,0.5,0.389,0.354,0.632,0.5492857142857143,0.85,0.771,0.852,0.583,0.8168571428571428,history_daily_xsw,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,5,0
1348,响沙湾,2024-03-25,0.955,0.852,0.857,0.702,0.909,398,2025-12-25 16:23:06,20240325,7000,18,2,1.5,64.83333333333333,0.776,0.867,0.884,0.975,0.9272857142857143,0.588,0.6,0.474,0.619,0.5557142857142857,0.933,0.6,0.773,0.875,0.771,0.649,0.5,0.389,0.537,0.5517142857142857,0.735,0.85,0.771,0.809,0.8385714285714286,history_daily_xsw,1.0,6.123233995736766e-17,0.0,1.0,0,1,5
1349,响沙湾,2024-03-26,1.063,0.217,0.8,0.566,0.792,443,2025-12-25 16:23:06,20240326,6758,21,4,1.75,32.5,0.955,0.776,0.867,1.096,0.9244285714285715,0.852,0.588,0.6,0.652,0.5890000000000001,0.857,0.933,0.6,0.735,0.7684285714285715,0.702,0.649,0.5,0.679,0.5752857142857143,0.909,0.735,0.85,0.869,0.8528571428571429,history_daily_xsw,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,6
1350,响沙湾,2024-03-27,1.072,0.267,0.978,0.636,0.941,554,2025-12-25 16:23:06,20240327,6820,15,6,2.875,24.916666666666668,1.063,0.955,0.776,1.086,0.9197142857142858,0.217,0.852,0.588,0.429,0.5268571428571428,0.8,0.857,0.933,0.744,0.7777142857142857,0.566,0.702,0.649,0.754,0.559142857142857,0.792,0.909,0.735,0.984,0.8418571428571429,history_daily_xsw,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,3,6
1351,响沙湾,2024-03-28,1.061,0.758,0.863,0.522,0.745,467,2025-12-25 16:23:06,20240328,7110,13,0,2.7083333333333335,14.75,1.072,1.063,0.955,0.807,0.9177142857142856,0.267,0.217,0.852,0.528,0.5037142857142857,0.978,0.8,0.857,0.737,0.8111428571428572,0.636,0.566,0.702,0.354,0.5422857142857143,0.941,0.792,0.909,0.852,0.8357142857142856,history_daily_xsw,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,4,6
1352,响沙湾,2024-03-29,1.187,0.32,1.0,0.775,0.88,571,2025-12-25 16:23:06,20240329,8078,16,9,3.0833333333333335,14.458333333333334,1.061,1.072,1.063,0.884,0.9540000000000001,0.758,0.267,0.217,0.474,0.5365714285714286,0.863,0.978,0.8,0.773,0.8291428571428572,0.522,0.636,0.566,0.389,0.5662857142857144,0.745,0.941,0.792,0.771,0.8204285714285714,history_daily_xsw,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,3,6
1353,响沙湾,2024-03-30,0.903,0.423,0.68,0.392,0.809,429,2025-12-25 16:23:06,20240330,5613,21,2,1.625,23.708333333333332,1.187,1.061,1.072,0.867,0.9972857142857142,0.32,0.758,0.267,0.6,0.5145714285714286,1.0,0.863,0.978,0.6,0.8615714285714287,0.775,0.522,0.636,0.5,0.6214285714285713,0.88,0.745,0.941,0.85,0.836,history_daily_xsw,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,3,6
1354,响沙湾,2024-03-31,0.82,0.625,0.789,0.209,0.207,337,2025-12-25 16:23:06,20240331,5208,25,5,1.3333333333333333,19.041666666666668,0.903,1.187,1.061,0.776,1.0024285714285714,0.423,0.32,0.758,0.588,0.48928571428571427,0.68,1.0,0.863,0.933,0.873,0.392,0.775,0.522,0.649,0.606,0.809,0.88,0.745,0.735,0.8301428571428572,history_daily_xsw,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,3,0
1355,响沙湾,2024-04-01,1.217,0.568,0.86,-0.338,0.706,1128,2025-12-25 16:23:06,20240401,5025,26,7,1.6666666666666667,25.833333333333332,0.82,0.903,1.187,0.955,1.0087142857142857,0.625,0.423,0.32,0.852,0.49457142857142855,0.789,0.68,1.0,0.857,0.8524285714285715,0.209,0.392,0.775,0.702,0.5431428571428571,0.207,0.809,0.88,0.909,0.7547142857142857,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,7
1356,响沙湾,2024-04-02,1.303,0.2,0.816,0.23,0.471,902,2025-12-25 16:23:06,20240402,7135,19,9,1.4166666666666667,25.666666666666668,1.217,0.82,0.903,1.063,1.0461428571428573,0.568,0.625,0.423,0.217,0.454,0.86,0.789,0.68,0.8,0.8528571428571429,-0.338,0.209,0.392,0.566,0.3945714285714286,0.706,0.207,0.809,0.792,0.7257142857142858,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,5,1
1357,响沙湾,2024-04-03,1.197,0.4,0.795,0.0,0.024,792,2025-12-25 16:23:06,20240403,8740,18,5,1.25,35.208333333333336,1.303,1.217,0.82,1.072,1.0804285714285713,0.2,0.568,0.625,0.267,0.45157142857142857,0.816,0.86,0.789,0.978,0.8551428571428571,0.23,-0.338,0.209,0.636,0.3465714285714286,0.471,0.706,0.207,0.941,0.6798571428571429,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,1,0
1358,响沙湾,2024-04-04,0.976,0.364,0.548,0.097,0.104,504,2025-12-25 16:23:06,20240404,11050,19,8,1.7083333333333333,34.0,1.197,1.303,1.217,1.061,1.0982857142857143,0.4,0.2,0.568,0.758,0.4705714285714286,0.795,0.816,0.86,0.863,0.829,0.0,0.23,-0.338,0.522,0.2557142857142857,0.024,0.471,0.706,0.745,0.5488571428571428,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,3,0
1359,响沙湾,2024-04-05,0.941,0.143,0.837,0.179,0.469,629,2025-12-25 16:23:06,20240405,13335,18,6,1.875,26.625,0.976,1.197,1.303,1.187,1.0861428571428573,0.364,0.4,0.2,0.32,0.41428571428571426,0.548,0.795,0.816,1.0,0.7839999999999999,0.097,0.0,0.23,0.775,0.195,0.104,0.024,0.471,0.88,0.45728571428571424,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,1,6
1360,响沙湾,2024-04-06,1.005,0.294,0.73,0.4,0.63,599,2025-12-25 16:23:06,20240406,10840,21,9,1.5416666666666667,19.791666666666668,0.941,0.976,1.197,0.903,1.051,0.143,0.364,0.4,0.423,0.38899999999999996,0.837,0.548,0.795,0.68,0.7607142857142858,0.179,0.097,0.0,0.392,0.10985714285714286,0.469,0.104,0.024,0.809,0.3985714285714286,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,3,6
1361,响沙湾,2024-04-07,1.218,0.541,0.881,0.478,0.856,825,2025-12-25 16:23:06,20240407,7250,22,4,1.4583333333333333,26.125,1.005,0.941,0.976,0.82,1.0655714285714286,0.294,0.143,0.364,0.625,0.37057142857142855,0.73,0.837,0.548,0.789,0.7678571428571429,0.4,0.179,0.097,0.209,0.111,0.63,0.469,0.104,0.207,0.37299999999999994,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0
1362,响沙湾,2024-04-08,1.235,0.746,0.945,0.5,1.193,858,2025-12-25 16:23:06,20240408,7158,21,7,1.5416666666666667,47.041666666666664,1.218,1.005,0.941,1.217,1.1224285714285716,0.541,0.294,0.143,0.568,0.35857142857142854,0.881,0.73,0.837,0.86,0.781,0.478,0.4,0.179,-0.338,0.14942857142857144,0.856,0.63,0.469,0.706,0.4657142857142857,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,6
1363,响沙湾,2024-04-09,1.187,0.439,0.96,0.597,1.096,743,2025-12-25 16:23:06,20240409,7053,22,5,1.75,48.75,1.235,1.218,1.005,1.303,1.125,0.746,0.541,0.294,0.2,0.38399999999999995,0.945,0.881,0.73,0.816,0.793142857142857,0.5,0.478,0.4,0.23,0.26914285714285713,1.193,0.856,0.63,0.471,0.5352857142857143,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,1,6
1364,响沙湾,2024-04-10,1.227,0.913,0.946,0.547,0.845,758,2025-12-25 16:23:06,20240410,7028,24,12,1.9583333333333333,25.25,1.187,1.235,1.218,1.197,1.1084285714285715,0.439,0.746,0.541,0.4,0.41814285714285715,0.96,0.945,0.881,0.795,0.8137142857142857,0.597,0.5,0.478,0.0,0.32157142857142856,1.096,1.193,0.856,0.024,0.6245714285714286,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,6
1365,响沙湾,2024-04-11,1.325,0.878,0.957,0.677,0.993,840,2025-12-25 16:23:06,20240411,7238,27,7,1.8333333333333333,22.25,1.227,1.187,1.235,0.976,1.1127142857142858,0.913,0.439,0.746,0.364,0.49142857142857144,0.946,0.96,0.945,0.548,0.8352857142857143,0.547,0.597,0.5,0.097,0.39971428571428574,0.845,1.096,1.193,0.104,0.7418571428571428,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,3,6
1366,响沙湾,2024-04-12,1.104,0.65,0.826,0.343,0.75,670,2025-12-25 16:23:06,20240412,8355,26,12,1.7083333333333333,18.291666666666668,1.325,1.227,1.187,0.941,1.1625714285714286,0.878,0.913,0.439,0.143,0.5648571428571428,0.957,0.946,0.96,0.837,0.8937142857142858,0.677,0.547,0.597,0.179,0.4825714285714286,0.993,0.845,1.096,0.469,0.8688571428571429,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,3,6
1367,响沙湾,2024-04-13,1.194,0.794,0.877,0.45,0.411,1020,2025-12-25 16:23:06,20240413,7733,24,12,1.5833333333333333,46.583333333333336,1.104,1.325,1.227,1.005,1.185857142857143,0.65,0.878,0.913,0.294,0.6372857142857143,0.826,0.957,0.946,0.73,0.892142857142857,0.343,0.677,0.547,0.4,0.506,0.75,0.993,0.845,0.63,0.9089999999999999,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,1,1
1368,响沙湾,2024-04-14,0.838,-0.395,0.756,0.098,-0.281,775,2025-12-25 16:23:06,20240414,7685,19,9,2.25,42.291666666666664,1.194,1.104,1.325,1.218,1.2128571428571429,0.794,0.65,0.878,0.541,0.7087142857142857,0.877,0.826,0.957,0.881,0.913142857142857,0.45,0.343,0.677,0.478,0.5131428571428572,0.411,0.75,0.993,0.856,0.8777142857142858,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,3,6
1369,响沙湾,2024-04-15,1.082,0.0,1.0,0.324,0.633,1092,2025-12-25 16:23:06,20240415,6950,19,5,2.25,19.166666666666668,0.838,1.194,1.104,1.235,1.1585714285714286,-0.395,0.794,0.65,0.746,0.5750000000000001,0.756,0.877,0.826,0.945,0.8952857142857142,0.098,0.45,0.343,0.5,0.4588571428571429,-0.281,0.411,0.75,1.193,0.7152857142857142,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,3,6
1370,响沙湾,2024-04-16,1.318,0.559,0.906,0.968,1.085,945,2025-12-25 16:23:06,20240416,6938,22,11,2.2083333333333335,12.875,1.082,0.838,1.194,1.187,1.1367142857142858,0.0,-0.395,0.794,0.439,0.4684285714285714,1.0,0.756,0.877,0.96,0.903142857142857,0.324,0.098,0.45,0.597,0.4337142857142857,0.633,-0.281,0.411,1.096,0.6352857142857143,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,6
1371,响沙湾,2024-04-17,1.392,0.588,0.96,0.763,1.082,1245,2025-12-25 16:23:06,20240417,6708,26,5,1.1666666666666667,28.375,1.318,1.082,0.838,1.227,1.1554285714285712,0.559,0.0,-0.395,0.913,0.48557142857142865,0.906,1.0,0.756,0.946,0.8954285714285716,0.968,0.324,0.098,0.547,0.4867142857142857,1.085,0.633,-0.281,0.845,0.6337142857142857,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,0
1372,响沙湾,2024-04-18,1.408,0.72,0.958,0.439,0.939,1315,2025-12-25 16:23:06,20240418,6618,30,12,1.75,27.291666666666668,1.392,1.318,1.082,1.325,1.179,0.588,0.559,0.0,0.878,0.4391428571428571,0.96,0.906,1.0,0.957,0.8974285714285715,0.763,0.968,0.324,0.677,0.5175714285714286,1.082,1.085,0.633,0.993,0.6675714285714286,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,1,2
1373,响沙湾,2024-04-19,1.344,0.424,1.0,0.149,0.711,1187,2025-12-25 16:23:06,20240419,6770,18,6,1.75,68.45833333333333,1.408,1.392,1.318,1.104,1.1908571428571428,0.72,0.588,0.559,0.65,0.41657142857142854,0.958,0.96,0.906,0.826,0.8975714285714285,0.439,0.763,0.968,0.343,0.48357142857142854,0.939,1.082,1.085,0.75,0.6598571428571428,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,5,7
1374,响沙湾,2024-04-20,1.179,0.548,0.833,0.17,0.605,796,2025-12-25 16:23:06,20240420,7450,19,3,1.9166666666666667,51.125,1.344,1.408,1.392,1.194,1.2251428571428573,0.424,0.72,0.588,0.794,0.3842857142857143,1.0,0.958,0.96,0.877,0.9224285714285715,0.149,0.439,0.763,0.45,0.45585714285714285,0.711,0.939,1.082,0.411,0.6542857142857142,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,3,6
1375,响沙湾,2024-04-21,1.219,0.482,0.789,0.496,0.684,868,2025-12-25 16:23:06,20240421,7793,24,5,1.5833333333333333,44.833333333333336,1.179,1.344,1.408,0.838,1.223,0.548,0.424,0.72,-0.395,0.34914285714285714,0.833,1.0,0.958,0.756,0.916142857142857,0.17,0.149,0.439,0.098,0.4158571428571428,0.605,0.711,0.939,-0.281,0.6819999999999998,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,3,0
1376,响沙湾,2024-04-22,1.236,0.455,1.216,0.443,0.738,1056,2025-12-25 16:23:06,20240422,6575,19,8,2.375,35.333333333333336,1.219,1.179,1.344,1.082,1.2774285714285714,0.482,0.548,0.424,0.0,0.47442857142857137,0.789,0.833,1.0,1.0,0.9208571428571429,0.496,0.17,0.149,0.324,0.47271428571428575,0.684,0.605,0.711,0.633,0.8198571428571428,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,3,6
1377,响沙湾,2024-04-23,1.173,0.533,1.062,0.634,0.734,975,2025-12-25 16:23:06,20240423,7143,20,4,2.0833333333333335,34.541666666666664,1.236,1.219,1.179,1.318,1.2994285714285714,0.455,0.482,0.548,0.559,0.5394285714285714,1.216,0.789,0.833,0.906,0.9517142857142858,0.443,0.496,0.17,0.968,0.4897142857142857,0.738,0.684,0.605,1.085,0.8348571428571429,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,6
1378,响沙湾,2024-04-24,1.211,0.724,1.032,0.798,0.881,947,2025-12-25 16:23:06,20240424,6995,27,5,1.7083333333333333,22.75,1.173,1.236,1.219,1.392,1.2787142857142857,0.533,0.455,0.482,0.588,0.5357142857142857,1.062,1.216,0.789,0.96,0.974,0.634,0.443,0.496,0.763,0.44200000000000006,0.734,0.738,0.684,1.082,0.7847142857142858,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,6
1379,响沙湾,2024-04-25,1.203,0.737,0.857,0.615,0.94,990,2025-12-25 16:23:06,20240425,7303,28,11,1.9166666666666667,16.625,1.211,1.173,1.236,1.408,1.252857142857143,0.724,0.533,0.455,0.72,0.555142857142857,1.032,1.062,1.216,0.958,0.9842857142857142,0.798,0.634,0.443,0.439,0.44700000000000006,0.881,0.734,0.738,0.939,0.756,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,3,6
1380,响沙湾,2024-04-26,1.165,0.817,0.977,1.012,0.915,1132,2025-12-25 16:23:06,20240426,7330,22,13,1.75,28.958333333333332,1.203,1.211,1.173,1.344,1.2235714285714288,0.737,0.724,0.533,0.424,0.5575714285714286,0.857,1.032,1.062,1.0,0.969857142857143,0.615,0.798,0.634,0.149,0.47214285714285714,0.94,0.881,0.734,0.711,0.7561428571428571,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,5,6
1381,响沙湾,2024-04-27,1.203,0.824,1.005,1.073,1.288,2675,2025-12-25 16:23:06,20240427,7448,27,9,1.5833333333333333,34.083333333333336,1.165,1.203,1.211,1.179,1.1980000000000002,0.817,0.737,0.724,0.548,0.6137142857142858,0.977,0.857,1.032,0.833,0.9665714285714285,1.012,0.615,0.798,0.17,0.5954285714285714,0.915,0.94,0.881,0.605,0.7852857142857143,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,3,0
1382,响沙湾,2024-04-28,1.129,0.836,0.996,1.086,1.219,1552,2025-12-25 16:23:06,20240428,6555,17,10,1.5416666666666667,63.541666666666664,1.203,1.165,1.203,1.219,1.2014285714285715,0.824,0.817,0.737,0.482,0.6531428571428571,1.005,0.977,0.857,0.789,0.9911428571428572,1.073,1.012,0.615,0.496,0.7244285714285714,1.288,0.915,0.94,0.684,0.8828571428571428,history_daily_xsw,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,7
1383,响沙湾,2024-04-29,1.226,0.827,0.995,1.046,1.196,1923,2025-12-25 16:23:06,20240429,7088,16,9,2.0416666666666665,56.041666666666664,1.129,1.203,1.165,1.236,1.1885714285714286,0.836,0.824,0.817,0.455,0.7037142857142856,0.996,1.005,0.977,1.216,1.0207142857142857,1.086,1.073,1.012,0.443,0.8087142857142856,1.219,1.288,0.915,0.738,0.9592857142857144,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,3
1384,响沙湾,2024-04-30,1.179,0.729,0.978,1.016,1.134,1314,2025-12-25 16:23:06,20240430,10168,18,4,1.5,32.5,1.226,1.129,1.203,1.173,1.1871428571428573,0.827,0.836,0.824,0.533,0.7568571428571428,0.995,0.996,1.005,1.062,0.9891428571428572,1.046,1.086,1.073,0.634,0.8948571428571429,1.196,1.219,1.288,0.734,1.0247142857142857,history_daily_xsw,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,6
1385,响沙湾,2024-05-01,1.09,0.47,0.925,0.349,0.716,1053,2025-12-25 16:23:06,20240501,22198,23,4,1.125,30.75,1.179,1.226,1.129,1.211,1.1880000000000002,0.729,0.827,0.836,0.724,0.7848571428571428,0.978,0.995,0.996,1.032,0.9771428571428571,1.016,1.046,1.086,0.798,0.9494285714285714,1.134,1.196,1.219,0.881,1.0818571428571429,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,3,1
1386,响沙湾,2024-05-02,1.304,0.394,0.967,0.577,0.592,2136,2025-12-25 16:23:06,20240502,30083,24,8,1.5833333333333333,31.708333333333332,1.09,1.179,1.226,1.203,1.1707142857142858,0.47,0.729,0.827,0.737,0.7485714285714286,0.925,0.978,0.995,0.857,0.9618571428571429,0.349,1.016,1.046,0.615,0.8852857142857143,0.716,1.134,1.196,0.94,1.0582857142857143,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,3,2
1387,响沙湾,2024-05-03,1.221,-0.144,0.814,0.308,0.29,2396,2025-12-25 16:23:06,20240503,29963,25,9,1.5416666666666667,31.833333333333332,1.304,1.09,1.179,1.165,1.1851428571428573,0.394,0.47,0.729,0.817,0.6995714285714285,0.967,0.925,0.978,0.977,0.9775714285714285,0.577,0.349,1.016,1.012,0.879857142857143,0.592,0.716,1.134,0.915,1.0085714285714287,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,3,0
1388,响沙湾,2024-05-04,1.214,0.068,0.904,-0.069,0.173,2267,2025-12-25 16:23:06,20240504,19498,22,15,1.875,35.458333333333336,1.221,1.304,1.09,1.203,1.1931428571428573,-0.144,0.394,0.47,0.824,0.5622857142857142,0.814,0.967,0.925,1.005,0.9542857142857143,0.308,0.577,0.349,1.073,0.7792857142857142,0.29,0.592,0.716,1.288,0.9192857142857144,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,6
1389,响沙湾,2024-05-05,1.565,0.821,1.002,1.069,0.997,3828,2025-12-25 16:23:06,20240505,11195,23,15,2.0,46.625,1.214,1.221,1.304,1.129,1.1947142857142856,0.068,-0.144,0.394,0.836,0.4542857142857143,0.904,0.814,0.967,0.996,0.939857142857143,-0.069,0.308,0.577,1.086,0.6161428571428571,0.173,0.29,0.592,1.219,0.76,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,6
1390,响沙湾,2024-05-06,1.62,0.889,1.001,0.864,0.286,6031,2025-12-25 16:23:06,20240506,6830,26,10,1.5833333333333333,37.75,1.565,1.214,1.221,1.226,1.257,0.821,0.068,-0.144,0.827,0.4521428571428571,1.002,0.904,0.814,0.995,0.9407142857142857,1.069,-0.069,0.308,1.046,0.6137142857142858,0.997,0.173,0.29,1.196,0.7282857142857143,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,3,6
1391,响沙湾,2024-05-07,1.224,0.95,0.998,1.131,1.123,3425,2025-12-25 16:23:06,20240507,6405,28,10,1.375,21.125,1.62,1.565,1.214,1.179,1.3132857142857142,0.889,0.821,0.068,0.729,0.46099999999999997,1.001,1.002,0.904,0.978,0.9415714285714285,0.864,1.069,-0.069,1.016,0.5877142857142857,0.286,0.997,0.173,1.134,0.5982857142857142,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,3,8
1392,响沙湾,2024-05-08,1.281,0.847,0.993,1.156,1.158,3698,2025-12-25 16:23:06,20240508,9405,31,11,1.3333333333333333,21.458333333333332,1.224,1.62,1.565,1.09,1.3197142857142856,0.95,0.889,0.821,0.47,0.4925714285714286,0.998,1.001,1.002,0.925,0.9444285714285714,1.131,0.864,1.069,0.349,0.6041428571428572,1.123,0.286,0.997,0.716,0.5967142857142856,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,3,0
1393,响沙湾,2024-05-09,1.414,0.713,0.987,1.063,1.185,3548,2025-12-25 16:23:06,20240509,12238,31,16,2.0416666666666665,34.083333333333336,1.281,1.224,1.62,1.304,1.347,0.847,0.95,0.889,0.394,0.5464285714285715,0.993,0.998,1.001,0.967,0.9541428571428572,1.156,1.131,0.864,0.577,0.7194285714285714,1.158,1.123,0.286,0.592,0.6598571428571428,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,8
1394,响沙湾,2024-05-10,1.225,0.5,0.782,0.667,0.838,1099,2025-12-25 16:23:06,20240510,12778,21,13,1.9583333333333333,55.75,1.414,1.281,1.224,1.221,1.3627142857142858,0.713,0.847,0.95,-0.144,0.592,0.987,0.993,0.998,0.814,0.957,1.063,1.156,1.131,0.308,0.7888571428571429,1.185,1.158,1.123,0.29,0.7445714285714286,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0
1395,响沙湾,2024-05-11,1.197,0.492,0.81,0.252,0.624,973,2025-12-25 16:23:06,20240511,13380,23,9,2.125,19.083333333333332,1.225,1.414,1.281,1.214,1.3632857142857142,0.5,0.713,0.847,0.068,0.684,0.782,0.987,0.993,0.904,0.9524285714285714,0.667,1.063,1.156,-0.069,0.8401428571428572,0.838,1.185,1.158,0.173,0.8228571428571428,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,3,6
1396,响沙湾,2024-05-12,1.135,0.625,0.792,0.168,0.707,905,2025-12-25 16:23:06,20240512,15778,26,7,1.4583333333333333,20.0,1.197,1.225,1.414,1.565,1.360857142857143,0.492,0.5,0.713,0.821,0.7445714285714287,0.81,0.782,0.987,1.002,0.939,0.252,0.667,1.063,1.069,0.886,0.624,0.838,1.185,0.997,0.8872857142857143,history_daily_xsw,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,3,8
1397,响沙湾,2024-05-13,1.268,0.797,0.83,1.0,1.113,1230,2025-12-25 16:23:06,20240513,14225,32,9,1.2916666666666667,22.25,1.135,1.197,1.225,1.62,1.2994285714285714,0.625,0.492,0.5,0.889,0.7165714285714285,0.792,0.81,0.782,1.001,0.9089999999999999,0.168,0.252,0.667,0.864,0.7572857142857143,0.707,0.624,0.838,0.286,0.8458571428571429,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,3,0
1398,响沙湾,2024-05-14,1.232,0.661,0.909,0.923,0.959,1047,2025-12-25 16:23:06,20240514,13610,27,12,1.875,21.625,1.268,1.135,1.197,1.224,1.249142857142857,0.797,0.625,0.492,0.95,0.7034285714285715,0.83,0.792,0.81,0.998,0.8845714285714286,1.0,0.168,0.252,1.131,0.7767142857142858,1.113,0.707,0.624,1.123,0.9639999999999999,history_daily_xsw,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,3,0
